,Komen,Klasifikasi,kategori_id
171,"['moga', 'jaga', 'pak', 'pimpin', 'amanah']",no cyberharassment,0
172,"['banyak', 'pak', 'kantor', 'tidak', 'laku', 'kerja', 'rumah']",no cyberharassment,0
173,"['moga', 'pak', 'selalu', 'ikan', 'sehat']",no cyberharassment,0
174,"['moga', 'lindung', 'pimpin']",no cyberharassment,0
175,"['moga', 'jaga', 'lindung', 'keluarga', 'pak']",no cyberharassment,0
176,"['terus', 'pak', 'juang', 'lindung']",no cyberharassment,0
177,"['moga', 'bisa', 'cepat', 'atas', 'sadar', 'semua', 'sukses', 'selalu', 'gubernur', 'indonesia', 'bapak']",no cyberharassment,0
178,"['moga', 'bapak', 'semua', 'selalu', 'dalam', 'lindung', 'sehat', 'selalu', 'bapak', 'salam', 'bantul', 'yogyakarta']",no cyberharassment,0
179,"['moga', 'pak', 'selalu', 'beri', 'mudah', 'selalu', 'lindung', 'dalam', 'tugas']",no cyberharassment,0
180,"['pak', 'presiden', 'kantor', 'mnc', 'kebun', 'sirih', 'disidak', 'sekali', 'pak', 'parkir', 'penuh', 'lantai', 'kena', 'puluh', 'orang', 'sisa', 'negatif', 'tetap', 'suruh', 'masuk', 'info', 'teman', 'sana', 'valid']",no cyberharassment,0
181,"['sehat', 'selalu', 'pak', 'moga', 'bapak', 'selalu', 'dalam', 'lindung']",no cyberharassment,0
182,"['benar', 'banyak', 'usaha', 'esensial', 'karyawannya', 'kerja', 'bukan', 'bagi', 'esensial', 'wajib', 'masuk', 'usaha', 'hal', 'usaha', 'logistik', 'masuk', 'esensial', 'kerja', 'usaha', 'bukan', 'kritikal', 'janitor', 'legal', 'audit', 'wajib', 'masuk']",no cyberharassment,0
183,"['doa', 'buat', 'semua', 'warga', 'jakarta', 'moga', 'selalu', 'lindung', 'semua', 'wabah', 'covid', 'sehat', 'selalu', 'pak', 'gub', 'moga', 'bijak', 'ambil', 'beri', 'lancar', 'baik', 'semua', 'masyrakat', 'indonesia']",no cyberharassment,0
184,"['salam', 'hangat', 'bal', 'pak', 'moga', 'sehat', 'sabar', 'tetap', 'jalan', 'tugas', 'kondisi', 'serba', 'sulit', 'delima', 'kondisi', 'covid', 'moga', 'cepat', 'lalu']",no cyberharassment,0
185,"['pak', 'pakai', 'masker', 'apa', 'masuk', 'oksigen']",no cyberharassment,0
186,"['lanjut', 'pak', 'moga', 'segera', 'zona', 'hijau']",no cyberharassment,0
187,"['tetap', 'sehat', 'pak', 'bisa', 'tanggung', 'jawab', 'semua', 'projek', 'gagal']",no cyberharassment,0
189,"['sehat', 'selalu', 'pak', 'keluarga', 'jajar', 'pemprov', 'semua', 'warga', 'jakarta', 'indonesia', 'kawal', 'terus', 'pak', 'terap', 'darurat', 'bisa', 'efektif', 'selamat', 'nyawa', 'warga', 'turun', 'potensi', 'tular', 'antar', 'warga']",no cyberharassment,0
190,"['lihat', 'butuh', 'kerja', 'pak', 'cari', 'makan', 'bukan', 'cari', 'untung', 'rugi', 'bisa', 'makan', 'tidak', 'esok', 'hari', 'istri', 'anak', 'keluarga', 'kalau', 'tidak', 'kerja']",no cyberharassment,0
191,"['pak', 'kapan', 'bantu', 'sosial', 'cair', 'pak', 'sudah', 'masuk', 'h', 'pak', 'cek', 'warga', 'sangat', 'butuh', 'terima', 'kasih']",no cyberharassment,0
192,"['salut', 'pak', 'tegas', 'santun', 'aku', 'dukung', 'pak', 'gubernur', 'is', 'baik', 'pokok', 'pak', 'maju', 'terus', 'tetap', 'semangat', 'pak', 'selalu', 'lindung', 'bapak']",no cyberharassment,0
193,"['pak', 'minta', 'usah', 'buat', 'peristiwa', 'acara', 'kerumun', 'sejak', 'sudah', 'beberapa', 'staff', 'meniggal', 'corona', 'pak', 'mohon', 'pak', 'banyak', 'usaha', 'nakal', 'tidak', 'mentaati', 'perintah', 'pak']",no cyberharassment,0
194,"['benar', 'pak', 'sidak', 'pak', 'rata', 'kepala', 'orang', 'asing', 'kemarin', 'datang', 'pak', 'indonesia', 'sehat', 'terus', 'pak', 'moga', 'selalu', 'dalam', 'lindung', 'jadi', 'pimpin', 'amanah', 'semua', 'tanggung', 'jawab', 'akhirat', 'sangat', 'berat', 'dunia', 'fana', 'jangan', 'bapak', 'lena', 'moga', 'selalu', 'jaga', 'hati', 'bapak', 'tetap', 'bersih', 'jujur']",no cyberharassment,0
195,"['pak', 'hormat', 'aku', 'lihat', 'koperasi', 'banyak', 'buka', 'tagih', 'dagang', 'paksa', 'padahal', 'bapak', 'masa', 'pandemi', 'banyak', 'harus', 'tetap', 'sepi', 'bapak', 'tetap', 'paksa', 'sering', 'jadi', 'ribut', 'bahkan', 'ancam']",no cyberharassment,0
196,"['doa', 'bapak', 'jauh', 'situasi', 'perintah', 'jerman', 'kala', 'pandemi', 'flu', 'babi']",no cyberharassment,0
197,"['apa', 'kerja', 'ganjar', 'uang', 'kecil', 'lain', 'cari', 'simpati', 'gaya', 'jokowi', 'jual', 'murah', 'sumber', 'daya', 'alam', 'cina', 'lemah', 'kpk', 'apa', 'kata', 'tidak', 'hati', 'lembaga', 'survei', 'buzzer', 'dukung', 'konlomerat', 'hitam']",no cyberharassment,0
198,"['alhamdulillah', 'cuma', 'cerita', 'kirain', 'rekam', 'sidaknya', 'terus', 'marah', 'orang', 'depan', 'kamera']",no cyberharassment,0
199,"['bantu', 'sosial', 'kapan', 'cair', 'pak', 'segera', 'kartu', 'jakarta', 'pintar', 'anak', 'makin', 'kesini', 'tanggal', 'cair', 'makin', 'lama', 'bisa', 'begini', 'pak', 'dulu', 'selalu', 'tepat', 'waktu', 'makin', 'kesini', 'makin', 'lama', 'bahkan', 'tidak', 'serempak', 'sudah', 'smk', 'selalu', 'bareng', 'pak', 'dengar', 'suara', 'rakyat', 'yakin', 'pak', 'orang', 'bijak', 'pak', 'tinjau', 'bawah']",no cyberharassment,0
200,"['bapak', 'hormat', 'aku', 'warga', 'jakarta', 'susah', 'jawa', 'tengah', 'anak', 'umur', 'bulan', 'masuk', 'ruang', 'icu', 'kemarin', 'tinggal', 'juni', 'aku', 'aju', 'mutasi', 'berkas', 'proses', 'kantor', 'bpjs', 'sekarang', 'belum', 'respon', 'pusat', 'nya', 'pak', 'tlng', 'bantu', 'pak', 'orang', 'tidak', 'punya', 'aku', 'orang', 'tidak', 'mampu', 'pak', 'ruang', 'icu', 'hari', 'luar', 'obat', 'dokter', 'tlng', 'aku', 'pak', 'anak', 'rawat', 'rumah', 'sakit', 'islam', 'muhamadiyah', 'singkil', 'camat', 'adiwerna', 'kabupaten', 'tegal', 'minta', 'bantu', 'pak', 'biar', 'bisa', 'proses', 'cepat', 'nya', 'belum', 'jam', 'malam', 'terima', 'kasih', 'pak', 'belum']",no cyberharassment,0
201,"['pak', 'kos', 'hidup', 'jakarta', 'kalau', 'terus', 'bisa', 'tidak', 'bisa', 'mkan', 'beri', 'bantu']",no cyberharassment,0
202,"['gila', 'tidak', 'sangka', 'den', 'sumargo', 'bilang', 'basket', 'tidak', 'duit', 'nyata', 'usaha', 'banyak', 'mandang', 'rendah', 'aku', 'lihat', 'podcast', 'den', 'benar', 'pintar', 'dalam', 'komunikasi']",no cyberharassment,0
203,"['keren', 'abang', 'mudah', 'bisa', 'ikut', 'jejak', 'nya']",no cyberharassment,0
204,"['jangan', 'pernah', 'rasa', 'puas', 'atas', 'langit', 'langit', 'langit', 'tidak', 'pernah', 'memberitahu', 'berapa', 'tinggi']",no cyberharassment,0
205,"['santai', 'abang', 'densu', 'zach', 'lavine', 'bawa', 'lebih', 'tinggi']",no cyberharassment,0
206,"['suka', 'banget', 'sama', 'salur', 'kakak', 'selalu', 'baru', 'gin', 'buat', 'tim', 'kreator', 'nya', 'salam', 'hangat', 'istri', 'nyanyi', 'lagu']",no cyberharassment,0
207,"['moga', 'pak', 'sandiaga', 'jadi', 'presiden', 'depan']",no cyberharassment,0
208,"['orang', 'orang', 'sukses', 'hobi', 'olahraga', 'sama', 'sukses', 'terus', 'abang', 'abang', 'densu']",no cyberharassment,0
209,"['dahsyat', 'abang', 'densu', 'terima', 'kasih', 'ilmu', 'abang', 'densu']",no cyberharassment,0
210,"['oke', 'banget', 'ajak', 'motivasi', 'edukasi', 'milenial', 'cinta', 'olahraga', 'khusus', 'basket', 'bapak', 'episode', 'olahraga', 'lain', 'sepakbola', 'bulu', 'tangkis', 'lain', 'berani']",no cyberharassment,0
211,"['pertama', 'tahu', 'densu', 'main', 'bareng', 'nadine', 'sama', 'hamish', 'keren']",no cyberharassment,0
212,"['keren', 'kolaborasi', 'abang', 'bapak', 'ahok']",no cyberharassment,0
213,"['dua', 'laki', 'hebat', 'tambah', 'ganteng', 'tebar', 'ilmu', 'buat', 'semua']",no cyberharassment,0
214,"['kayak', 'bakal', 'lebih', 'seru', 'kalau', 'bahas', 'soal', 'usaha', 'denny', 'sumargo', 'kupas', 'lebih', 'dalam']",no cyberharassment,0
215,"['posting', 'gambar', 'keren', 'jangan', 'pntang', 'serah', 'jadi', 'presiden', 'dukung', 'kamu', 'pontianak']",no cyberharassment,0
216,"['keren', 'anak', 'aku', 'main', 'basket', 'moga', 'bisa', 'hebat', 'abang', 'densu']",no cyberharassment,0
217,"['basket', 'awal', 'masa', 'depan', 'orang', 'basket', 'orang', 'ajar', 'motivasi', 'diri', 'sendiri', 'juang']",no cyberharassment,0
218,"['salur', 'gara', 'lihat', 'basket', 'sombong', 'baru', 'sadar', 'pak', 'orang', 'rendah', 'hati', 'peduli', 'buat', 'pak', 'maaf', 'baru', 'sekarang']",no cyberharassment,0
219,"['mantap', 'abang', 'moga', 'sukses', 'selalu']",no cyberharassment,0
220,"['salur', 'youtube', 'podcast', 'ruang', 'sandiuno', 'tv', 'beda', 'apa', 'pak', 'tidak', 'jadi', 'salur', 'program', 'beda', 'jadi', 'lebih', 'fokus', 'lihat', 'langgan', 'total', 'bisa', 'lebih', 'banyak']",no cyberharassment,0
221,"['baik', 'pak', 'sehat', 'sukses', 'terus']",no cyberharassment,0
222,"['kakak', 'deny', 'kakak', 'sandy', 'dua', 'masuk', 'orang', 'cukup', 'untung', 'proses', 'hidup', 'beda']",no cyberharassment,0
223,"['kakak', 'rajin', 'olah', 'raga', 'moga', 'selalu', 'sehat', 'sukses', 'aku', 'tunggu', 'moga', 'jadi', 'lah', 'presiden', 'amanah', 'aku', 'dukung', 'kakak']",no cyberharassment,0
224,"['menpora', 'sama', 'wakil', 'mending', 'abang', 'presiden', 'nya', 'densu', 'menpora', 'nya', 'suka', 'indonesia', 'olahraga', 'will', 'be', 'progresif']",no cyberharassment,0
225,"['mudah', 'sehat', 'selalu', 'abang', 'idola', 'doa', 'salur', 'youtube', 'mula', 'mudah', 'bisa', 'cepat', 'tonton', 'banyak', 'kayak', 'abang']",no cyberharassment,0
226,"['papa', 'daring', 'selalu', 'keren']",no cyberharassment,0
227,"['moga', 'jadi', 'menteri', 'amanah', 'berat', 'punya', 'amanah', 'banyak', 'senang', 'moga', 'tetap', 'istiqomah', 'jadi', 'muslim', 'saleh']",no cyberharassment,0
228,"['pak', 'sangat', 'menginsipirasi', 'pengin', 'banget', 'buku', 'ikan', 'webinar', 'pak']",no cyberharassment,0
229,"['mantap', 'bobon', 'santoso', 'main', 'basket']",no cyberharassment,0
230,"['pengin', 'lah', 'jadi', 'keren', 'salam', 'kenal', 'semua']",no cyberharassment,0
231,"['atas', 'langit', 'langit', 'langit', 'tidak', 'pernah', 'beri', 'tahu', 'berapa', 'tinggi']",no cyberharassment,0
232,"['selamat', 'pilih', 'menteri', 'pariwisata', 'ekonomi', 'kreatif', 'meski', 'bukan', 'harap', 'den', 'sumargo', 'menteri', 'olahraga']",no cyberharassment,0
233,"['moga', 'ketidakraguannya', 'buka', 'jumlah', 'dapat', 'banding', 'jumlah', 'lapor', 'pajak', 'fenomena', 'public', 'figure', 'tampil', 'isi', 'rekening', 'aset', 'mudah', 'direktorat', 'jendral', 'pajak', 'monitor', 'lapor', 'pajak', 'tetap', 'produktif', 'terus', 'kontribusi']",no cyberharassment,0
234,"['celetuk', 'abang', 'densu', 'pak', 'jadi', 'menteri', 'olahraga', 'nyata', 'sekarang', 'jadi', 'menteri', 'pariwisata']",no cyberharassment,0
235,"['wah', 'bukan', 'cuma', 'sombong', 'sangat', 'pintar']",no cyberharassment,0
236,"['aku', 'cinta', 'basket', 'very', 'must', 'sehat', 'selalu', 'kakak', 'sukses', 'terus', 'buat', 'buat', 'kalian', 'dua']",no cyberharassment,0
237,"['keren', 'aku', 'usia', 'tahun', 'bulan', 'lebih', 'miliar', 'mimpi', 'aku', 'abang', 'doain', 'abang', 'biar', 'jadi', 'nyata', 'biar', 'bisa', 'beliin', 'beras', 'buat', 'fhukoro']",no cyberharassment,0
238,"['konten', 'bagus', 'kok', 'nonton', 'sedikit', 'nonton']",no cyberharassment,0
239,"['mantap', 'pak', 'moga', 'sehat', 'selalu']",no cyberharassment,0
240,"['salam', 'sehat', 'sukses', 'kakak']",no cyberharassment,0
241,"['kakak', 'jangan', 'jadi', 'menteri', 'olahraga', 'dong', 'jadi', 'presiden', 'minimal', 'wakil', 'presiden', 'bisa', 'benah', 'prestasi', 'olahraga', 'indonesia', 'seluruh']",no cyberharassment,0
242,"['sudah', 'takdir', 'banyak', 'orang', 'sukses', 'indonesia', 'punya', 'jalan', 'masing', 'raih', 'sukses']",no cyberharassment,0
243,"['pak', 'coba', 'aju', 'diri', 'calon', 'presiden', 'mohon', 'tidak', 'penting', 'bangun', 'negeri', 'yakin', 'banyak', 'pilih', 'bapak', 'diri']",no cyberharassment,0
244,"['assalamualaikum', 'pak', 'izin', 'temu', 'bapak', 'bantu', 'cara', 'buka', 'usaha', 'modal', 'sedikit', 'lulus', 'sama', 'bahagia', 'orang', 'tua', 'orang', 'orang', 'sekitar']",no cyberharassment,0
245,"['musik', 'awal', 'video', 'ingat', 'aku', 'antar', 'bobon']",no cyberharassment,0
246,"['abang', 'luar', 'biasa', 'semangat', 'terus', 'salam', 'sumbawa']",no cyberharassment,0
247,"['terus', 'karya', 'abang', 'jauh', 'politik']",no cyberharassment,0
248,"['kalau', 'maju', 'titik', 'darah', 'habis', 'keluarga', 'besar', 'dukung']",no cyberharassment,0
249,"['abang', 'sandy', 'jangan', 'menteri', 'beliau', 'presiden', 'cocok', 'aku', 'doa', 'beliau', 'pimpin', 'indonesia', 'jadi', 'presiden']",no cyberharassment,0
250,"['menteri', 'olahraga', 'cocok', 'abang']",no cyberharassment,0
251,"['semangat', 'terus', 'bapak', 'satu', 'hati', 'indonesia', 'kalau', 'kata', 'pak', 'gatot', 'nurmantyo']",no cyberharassment,0
252,"['doi', 'sudah', 'dalam', 'perut', 'emang', 'keluarga', 'tajir', 'tidur', 'atas', 'duit', 'siapa', 'tidak', 'tahu']",no cyberharassment,0
253,"['baru', 'tahu', 'kalau', 'densu', 'pernah', 'buat', 'ternak', 'ayam']",no cyberharassment,0
254,"['sukses', 'terus', 'buat']",no cyberharassment,0
255,"['mau', 'ketemu', 'pak', 'sandiaga', 'kira', 'bisa', 'tidak']",no cyberharassment,0
256,"['edit', 'awal', 'pusing', 'pak']",no cyberharassment,0
257,"['pak', 'lebih', 'cocok', 'jadi', 'usaha', 'politikus', 'terlalu', 'jujur', 'soal', 'sehat', 'semangat', 'terus', 'pak']",no cyberharassment,0
258,"['contoh', 'baik', 'usia', 'muda', 'basket', 'densu', 'satria', 'muda', 'hasil', 'giur', 'kalau', 'ikut', 'tanding', 'daerah', 'densu', 'selalu', 'ikut', 'sulewesi', 'selatan', 'pernah', 'ternak', 'hasil', 'nya', 'kecewa', 'pernah', 'bisnis', 'jaman', 'black', 'berry', 'pernah', 'hasil', 'rp', 'miliar', 'prestasi', 'selalu', 'jalan', 'ikhlas', 'tidak', 'lupa', 'panjang', 'hidup', 'mudah', 'mudah', 'basket', 'sombong', 'basket', 'diam', 'selalu', 'dalam', 'lindung', 'maha', 'kuasa']",no cyberharassment,0
259,"['tumben', 'musik', 'keren', 'abang']",no cyberharassment,0
260,"['salam', 'gemar', 'ternate', 'malu', 'utara', 'abang', 'salah', 'masyarakat', 'tempat', 'operaai', 'usus', 'buntu', 'tidak', 'milik', 'biaya']",no cyberharassment,0
261,"['sandiaga', 'tidak', 'jadi', 'bagi', 'menteri', 'jokowi', 'pdip', 'ikut', 'sini', 'uang', 'rakyat', 'utang', 'china', 'banyak', 'rata', 'uang', 'asal', 'main', 'rapi', 'biar', 'tidak', 'tahu', 'kpk', 'sandiaga', 'oke', 'kalau', 'milyaran', 'bagi', 'tidak', 'apa', 'apa', 'ikut']",no cyberharassment,0
262,"['konten', 'kelas']",no cyberharassment,0
263,"['pak', 'undang', 'dong', 'kakak', 'ryan', 'mahendra', 'putra', 'bapak', 'haji', 'haryanto']",no cyberharassment,0
264,"['sekarang', 'pak', 'beneran', 'jadi', 'menteri', 'walaupun', 'bukan', 'olahraga']",no cyberharassment,0
265,"['abang', 'tahun', 'siap', 'maju', 'kali', 'bukan', 'sih', 'wowo', 'pasang', 'abang', 'aku', 'pasangin', 'abang', 'sama', 'sih', 'mardigu', 'wowie', 'gimana', 'abang', 'kalau', 'tuju', 'aku', 'siap', 'gerilya', 'gimana', 'tuju', 'tidak', 'mardigu', 'wowie', 'sandiaga']",no cyberharassment,0
266,"['wah', 'antar', 'bobon', 'benar', 'tidak']",no cyberharassment,0
267,"['wajar', 'kayak', 'ibu', 'mien', 'sudah', 'kayak', 'duluan', 'usaha', 'kosmetik']",no cyberharassment,0
268,"['pak', 'orang', 'karyawan', 'biasa', 'dalam', 'hati', 'sekali', 'jadi', 'bisnis', 'pernah', 'berternak', 'burung', 'puyuh', 'gagal', 'mati', 'semua', 'buat', 'hancur', 'hati', 'tips', 'tips', 'nya', 'dong', 'pak', 'biar', 'bisa', 'sukses', 'bapak']",no cyberharassment,0
269,"['mata', 'aku', 'ganggu', 'apa', 'kamera', 'burem']",no cyberharassment,0
270,"['abang', 'minta', 'cara', 'masarin', 'lengkuas', 'merah', 'negara', 'terima', 'rempah', 'dedi']",no cyberharassment,0
271,"['keren', 'dua', 'pria', 'kobatama']",no cyberharassment,0
272,"['bagus', 'sangat', 'inspiratif']",no cyberharassment,0
273,"['dunia', 'terus', 'kata', 'tuju', 'rakyat']",no cyberharassment,0
274,"['abang', 'ikut', 'boleh', 'mampir']",no cyberharassment,0
275,"['hadir', 'pak', 'karawang']",no cyberharassment,0
276,"['ngapain', 'buat', 'konten', 'abang', 'kok', 'basket', 'sombong', 'jadi', 'tema', 'inspirasi', 'apa', 'coba']",no cyberharassment,0
277,"['alhamdulillah', 'moga', 'sehat', 'bapak', 'keluarga', 'senang', 'vlognya', 'bapak']",no cyberharassment,0
278,"['moga', 'selalu', 'sehat', 'bapak', 'ibu', 'adik', 'semua', 'berterimakasih', 'banyak']",no cyberharassment,0
279,"['terima', 'kasih', 'pak', 'sandy', 'berkat', 'bapak', 'baru', 'tahu', 'isi', 'dalam', 'alphard', 'sungguh']",no cyberharassment,0
280,"['maaf', 'baru', 'nonton', 'salam', 'sarang', 'pak', 'moga', 'bapak', 'selalu', 'sehat', 'dalam', 'lindung', 'tuhan', 'maha', 'esa', 'maha', 'kasih', 'amen']",no cyberharassment,0
281,"['selamat', 'pak', 'posisi', 'baru', 'nya', 'abdi', 'rakyat', 'bidang', 'moga', 'berkat', 'kembang', 'pariwisata', 'ekonomi', 'kreatif']",no cyberharassment,0
282,"['meski', 'kalah', 'pilih', 'presiden', 'wibawa', 'nya', 'hidup', 'kalang', 'masyarakat', 'hormat', 'jadi', 'sosok', 'orang', 'pimpin', 'kental', 'masyarakat']",no cyberharassment,0
283,"['salam', 'warga', 'lampung', 'malaysia', 'moga', 'bapak', 'sandiuno', 'keluarga', 'sehat', 'selalu']",no cyberharassment,0
284,"['selalu', 'seru', 'ngikutin', 'jalan', 'abang', 'selalu', 'sapa', 'laku', 'sehat', 'selalu', 'abang', 'kakak', 'nur', 'sulaiman', 'selamat', 'tuju']",no cyberharassment,0
285,"['selamat', 'sukses', 'atas', 'uji', 'coba', 'baru', 'moga', 'bisa', 'rata', 'sabang', 'merauke']",no cyberharassment,0
286,"['moga', 'keluarga', 'senantiasa', 'dalam', 'lindung']",no cyberharassment,0
287,"['moga', 'seht', 'selalu', 'dalam', 'lindungn', 'salam', 'sejahtra', 'buat', 'bapak', 'keluarga', 'semangat', 'terus']",no cyberharassment,0
288,"['abang', 'keren', 'santun', 'moga', 'sehat', 'selalu', 'keluarga', 'jalan', 'tidak', 'lupa', 'wajib', 'ibadah']",no cyberharassment,0
289,"['waduh', 'tidak', 'mampir', 'jombang', 'waktu', 'mampir', 'jombang', 'abang', 'semangat', 'nkri', 'selamat', 'balik', 'jakarta', 'abang']",no cyberharassment,0
290,"['doa', 'abang', 'biar', 'sukses', 'hebat', 'tawakal', 'abang']",no cyberharassment,0
291,"['hebat', 'alumni', 'jakarta', 'selatan', 'angkat']",no cyberharassment,0
292,"['moga', 'selalu', 'beri', 'sehat', 'berkah', 'buat', 'keluarga', 'abang']",no cyberharassment,0
293,"['moga', 'keluarga', 'sehat', 'selalu', 'serta', 'kru', 'sehat', 'selalu']",no cyberharassment,0
294,"['moga', 'pak', 'sehat', 'selalu', 'serta', 'keluarga', 'moga', 'selalu', 'manfaat', 'orang', 'banyak']",no cyberharassment,0
295,"['temu', 'pak', 'sandiago', 'sangat', 'lah', 'untung', 'moga', 'bisa', 'untung', 'bisa', 'temu', 'pak', 'sandiago', 'sehat', 'sehat', 'terus', 'pak', 'keluarga']",no cyberharassment,0
296,"['sehat', 'terus', 'abang']",no cyberharassment,0
297,"['keren', 'abang', 'sehat', 'terus']",no cyberharassment,0
298,"['selamat', 'sukses', 'pak']",no cyberharassment,0
299,"['konten', 'mantap', 'tidak', 'komentar', 'transisi', 'video', 'nya', 'maaf', 'perlu', 'bikin', 'lebih', 'halus']",no cyberharassment,0
300,"['biasa', 'bisa', 'doa', 'baik', 'buat', 'pak', 'sandiaga']",no cyberharassment,0
301,"['hati', 'selalu', 'selamat', 'tuju', 'mana', 'sepi', 'begini', 'lebih', 'seru', 'naik', 'mobil']",no cyberharassment,0
302,"['sehat', 'selalu', 'pak', 'keluarga']",no cyberharassment,0
303,"['kalau', 'waktu', 'mampir', 'daerah', 'jimbaran', 'pak', 'sekolah', 'mutiara', 'bal', 'biar', 'bisa', 'lihat', 'kena', 'ajar', 'daring', 'bal']",no cyberharassment,0
304,"['semangat', 'buat', 'konten', 'positif', 'nya']",no cyberharassment,0
305,"['moga', 'abang', 'keluarga', 'tetap', 'istiqamah', 'atas', 'agama', 'jadi', 'pimpin', 'saleh', 'maju', 'adab', 'bangsa']",no cyberharassment,0
306,"['assalamualaikum', 'pak', 'bagaimana', 'bisa', 'undang', 'bapak', 'dalam', 'buah', 'acara', 'webinar']",no cyberharassment,0
307,"['sehat', 'selalu', 'pak', 'jadwal', 'sulawesi', 'tenggara']",no cyberharassment,0
308,"['muncul', 'beranda', 'baru', 'nonton', 'sehat', 'selalu', 'bapak', 'menteri']",no cyberharassment,0
309,"['semangat', 'terus', 'pak', 'moga', 'selalu', 'sukses']",no cyberharassment,0
310,"['penting', 'istirahat', 'cukup', 'jakarta', 'bal', 'memang', 'jauh', 'banget', 'seru']",no cyberharassment,0
311,"['semangat', 'terus', 'kalau', 'lihat', 'abang']",no cyberharassment,0
312,"['orang', 'sangat', 'inspirasi', 'sukses', 'terus', 'pak', 'sandiaga']",no cyberharassment,0
313,"['waktu', 'kuliah', 'dijkt', 'dulu', 'pernah', 'ikut', 'kunjung', 'industri', 'farmasi', 'berangkat', 'kampus', 'istn', 'jakarta', 'tuju', 'sarang', 'kunjung', 'industri', 'farmasi', 'sana', 'terus', 'surabaya', 'kampus', 'unair', 'jalan', 'akhir', 'lewat', 'tuju', 'bal', 'naik', 'bisa', 'seru', 'sekali', 'sama', 'satu', 'angkat', 'kakak', 'senior', 'jadi', 'panitia', 'pulang', 'bal', 'langsung', 'berat', 'badan', 'naik', 'bus', 'makan', 'terus', 'seru', 'sekarang', 'sudah', 'pulang', 'kampung', 'riau', 'abdi', 'daerah', 'asal']",no cyberharassment,0
314,"['tidak', 'pernah', 'bosan', 'aku', 'lihat', 'vlognya', 'abang', 'orang', 'low', 'profile', 'banget', 'tidak', 'angkuh', 'dulu', 'belum', 'jadi', 'menteri', 'sudah', 'jadi', 'menteri', 'sama', 'orang', 'tidak', 'ubah', 'coba', 'perhati', 'beliau', 'tidak', 'jarang', 'banget', 'pakai', 'kawal', 'tiba', 'muncul', 'kalau', 'mau', 'sidak', 'mobil', 'kawal', 'ngikutin', 'berani', 'abang']",no cyberharassment,0
315,"['pak', 'kapan', 'mampir', 'jogja', 'wisata', 'jogja', 'pak', 'sukses', 'sehat', 'selalu', 'pak', 'keluarga']",no cyberharassment,0
316,"['bangun', 'tol', 'sekali', 'nya', 'abang', 'salah', 'satu', 'mantap']",no cyberharassment,0
